time,backscatter40,swath_indicator,as_des_pass,sat_id
2007-04-09T15:29:24Z,-12.43309,1,0,3
2007-04-11T03:31:28Z,-12.654458,1,1,3
2007-04-11T14:48:02Z,-12.68349,0,0,3
2007-04-12T03:10:45Z,-12.653007,1,1,3
2007-04-12T14:27:25Z,-12.641738,0,0,3
2007-04-14T04:09:23Z,-12.356506,0,1,3
2007-04-14T15:25:59Z,-12.737744,1,0,3
2007-04-16T03:28:04Z,-12.093957,1,1,3
2007-04-16T14:44:37Z,-12.36346,0,0,3
2007-04-17T03:07:18Z,-11.968803,1,1,3
2007-04-17T14:24:01Z,-12.59512,0,0,3
2007-04-18T04:26:33Z,,0,1,3
2007-04-18T15:43:18Z,,1,0,3
2007-04-19T04:05:58Z,-12.154109,0,1,3
2007-04-19T15:22:33Z,-11.962153,1,0,3
2007-04-26T03:21:11Z,-11.867993,1,1,3
2007-04-26T14:37:47Z,-12.121541,0,0,3
2007-04-28T04:19:44Z,-11.867107,0,1,3
2007-04-28T15:36:25Z,-12.275551,1,0,3
2007-04-29T03:59:07Z,-11.0757265,0,1,3
2007-04-29T15:15:41Z,-11.975216,1,0,3
2007-05-01T03:17:44Z,-11.534576,1,1,3
2007-05-01T14:34:22Z,-11.992465,0,0,3
2007-05-03T04:16:19Z,-11.467659,0,1,3
2007-05-03T15:32:58Z,-12.090375,1,0,3
2007-05-04T03:55:42Z,,0,1,3
2007-05-05T14:51:34Z,,0,0,3
2007-05-06T03:14:17Z,-11.526338,1,1,3
2007-05-06T14:30:56Z,-11.559955,0,0,3
2007-05-08T04:12:54Z,-11.732075,0,1,3
2007-05-08T15:29:31Z,-11.894736,1,0,3
2007-05-10T03:31:34Z,-10.949641,1,1,3
2007-05-10T14:48:08Z,-11.281129,0,0,3
2007-05-11T03:10:50Z,-11.607497,1,1,3
2007-05-11T14:27:31Z,-12.097266,0,0,3
2007-05-13T04:09:28Z,-11.346812,0,1,3
2007-05-13T15:26:04Z,-11.665236,1,0,3
2007-05-15T03:28:07Z,-11.652654,1,1,3
2007-05-15T14:44:42Z,-11.625564,0,0,3
2007-05-16T03:07:23Z,-11.3556,1,1,3
2007-05-16T14:24:06Z,-11.531574,0,0,3
2007-05-17T04:26:38Z,,0,1,3
2007-05-17T15:43:22Z,,1,0,3
2007-05-18T04:06:02Z,-11.663844,0,1,3
2007-05-18T15:22:37Z,-11.847678,1,0,3
2007-05-20T03:24:41Z,-11.826215,1,1,3
2007-05-20T14:41:15Z,-11.930934,0,0,3
2007-05-22T04:23:12Z,-11.335591,0,1,3
2007-05-22T15:39:55Z,-11.410604,1,0,3
2007-05-23T04:02:35Z,-12.072845,0,1,3
2007-05-23T15:19:09Z,-12.065148,1,0,3
2007-05-25T03:21:13Z,-11.827249,1,1,3
2007-05-25T14:37:50Z,-11.960498,0,0,3
2007-05-27T04:19:46Z,-11.506383,0,1,3
2007-05-27T15:36:27Z,-11.570324,1,0,3
2007-05-28T03:59:10Z,-12.305389,0,1,3
2007-05-28T15:15:42Z,-12.619067,1,0,3
2007-05-30T03:17:46Z,-11.717728,1,1,3
2007-05-30T14:34:23Z,-11.690774,0,0,3
2007-06-01T04:16:20Z,-11.643512,0,1,3
2007-06-01T15:32:59Z,-11.788825,1,0,3
2007-06-02T03:55:42Z,,0,1,3
2007-06-03T14:51:34Z,,0,0,3
2007-06-04T03:14:18Z,-11.735844,1,1,3
2007-06-04T14:30:58Z,-11.864555,0,0,3
2007-06-06T04:12:54Z,-11.587419,0,1,3
2007-06-06T15:29:31Z,-11.927356,1,0,3
2007-06-08T03:31:35Z,-12.021783,1,1,3
2007-06-08T14:48:08Z,-12.770397,0,0,3
2007-06-09T03:10:50Z,-11.881354,1,1,3
2007-06-09T14:27:31Z,-11.998685,0,0,3
2007-06-11T04:09:28Z,-11.536713,0,1,3
2007-06-11T15:26:03Z,-12.003718,1,0,3
2007-06-13T03:28:07Z,-13.105086,1,1,3
2007-06-13T14:44:41Z,-12.51606,0,0,3
2007-06-14T03:07:22Z,-12.004083,1,1,3
2007-06-14T14:24:05Z,-11.669395,0,0,3
2007-06-15T04:26:36Z,,0,1,3
2007-06-15T15:43:21Z,-10.4840145,1,0,3
2007-06-16T04:06:00Z,-11.682251,0,1,3
2007-06-16T15:22:36Z,-12.196892,1,0,3
2007-06-18T03:24:39Z,-12.495994,1,1,3
2007-06-18T14:41:14Z,-12.496303,0,0,3
2007-06-20T04:23:10Z,-11.904395,0,1,3
2007-06-20T15:39:52Z,-11.754004,1,0,3
2007-06-21T04:02:34Z,-11.916074,0,1,3
2007-06-21T15:19:08Z,-11.309726,1,0,3
2007-06-23T03:21:11Z,-12.074214,1,1,3
2007-06-23T14:37:47Z,-12.325825,0,0,3
2007-06-25T04:19:44Z,-11.962779,0,1,3
2007-06-25T15:36:24Z,-12.158707,1,0,3
2007-06-26T03:59:06Z,-13.113938,0,1,3
2007-06-26T15:15:39Z,-13.194857,1,0,3
2007-06-28T03:17:43Z,-11.953265,1,1,3
2007-06-28T14:34:20Z,-11.924141,0,0,3
2007-06-30T04:16:17Z,-12.043483,0,1,3
2007-06-30T15:32:56Z,-11.57775,1,0,3
2007-07-01T03:55:39Z,,0,1,3
2007-07-02T03:34:58Z,,1,1,3
2007-07-02T14:51:31Z,,0,0,3
2007-07-03T03:14:14Z,-11.111775,1,1,3
2007-07-03T14:30:53Z,-11.636185,0,0,3
2007-07-05T04:12:50Z,-11.373821,0,1,3
2007-07-05T15:29:27Z,-10.721293,1,0,3
2007-07-07T03:31:30Z,-10.720281,1,1,3
2007-07-07T14:48:04Z,-11.44606,0,0,3
2007-07-08T03:10:45Z,-11.185188,1,1,3
2007-07-08T14:27:27Z,-11.256393,0,0,3
2007-07-10T04:09:23Z,-10.718677,0,1,3
2007-07-10T15:25:58Z,-10.009524,1,0,3
2007-07-12T03:28:02Z,-11.287803,1,1,3
2007-07-12T14:44:35Z,-11.910964,0,0,3
2007-07-13T03:07:16Z,-11.698794,1,1,3
2007-07-13T14:24:00Z,-11.835656,0,0,3
2007-07-14T04:26:32Z,,0,1,3
2007-07-14T15:43:16Z,-9.841858,1,0,3
2007-07-15T04:05:56Z,-11.063785,0,1,3
2007-07-15T15:22:31Z,-11.9412155,1,0,3
2007-07-17T03:24:35Z,-12.143401,1,1,3
2007-07-17T14:41:11Z,-11.277345,0,0,3
2007-07-19T04:23:07Z,-10.3583145,0,1,3
2007-07-19T15:39:49Z,-10.346478,1,0,3
2007-07-20T04:02:30Z,-10.189098,0,1,3
2007-07-20T15:19:04Z,-9.958119,1,0,3
2007-07-22T03:21:09Z,-11.043175,1,1,3
2007-07-22T14:37:45Z,-11.54314,0,0,3
2007-07-24T04:19:42Z,-11.414436,0,1,3
2007-07-24T15:36:22Z,-10.667304,1,0,3
2007-07-25T03:59:05Z,-10.613761,0,1,3
2007-07-25T15:15:38Z,-10.300964,1,0,3
2007-07-27T03:17:42Z,-11.49998,1,1,3
2007-07-27T14:34:20Z,-10.547494,0,0,3
2007-07-29T04:16:16Z,-10.438875,0,1,3
2007-07-29T15:32:55Z,-9.857923,1,0,3
2007-07-30T03:55:39Z,,0,1,3
2007-07-31T03:34:58Z,,1,1,3
2007-07-31T14:51:31Z,,0,0,3
2007-08-01T03:14:15Z,-10.103593,1,1,3
2007-08-01T14:30:55Z,-10.473264,0,0,3
2007-08-03T04:12:51Z,-10.929201,0,1,3
2007-08-03T15:29:29Z,-11.309029,1,0,3
2007-08-05T03:31:32Z,-11.075679,1,1,3
2007-08-05T14:48:06Z,-10.63833,0,0,3
2007-08-06T03:10:47Z,-10.55146,1,1,3
2007-08-06T14:27:29Z,-10.279479,0,0,3
2007-08-08T04:09:25Z,-10.448951,0,1,3
2007-08-08T15:26:01Z,-10.230704,1,0,3
2007-08-10T03:28:05Z,-10.175751,1,1,3
2007-08-10T14:44:39Z,-9.972476,0,0,3
2007-08-11T03:07:20Z,-10.25688,1,1,3
2007-08-11T14:24:03Z,-10.425456,0,0,3
2007-08-12T04:26:35Z,,0,1,3
2007-08-12T15:43:20Z,-10.026306,1,0,3
2007-08-13T04:06:00Z,-10.737343,0,1,3
2007-08-13T15:22:35Z,-10.161854,1,0,3
2007-08-15T03:24:38Z,-9.941046,1,1,3
2007-08-15T14:41:13Z,-10.221267,0,0,3
2007-08-17T04:23:10Z,-10.56325,0,1,3
2007-08-17T15:39:52Z,-10.257182,1,0,3
2007-08-18T04:02:33Z,-10.125409,0,1,3
2007-08-18T15:19:07Z,-8.660403,1,0,3
2007-08-20T03:21:11Z,-9.678035,1,1,3
2007-08-20T14:37:48Z,-10.120291,0,0,3
2007-08-22T04:19:44Z,-10.331182,0,1,3
2007-08-22T15:36:24Z,-10.32431,1,0,3
2007-08-23T03:59:07Z,-9.56509,0,1,3
2007-08-23T15:15:40Z,-8.331696,1,0,3
2007-08-25T03:17:44Z,-10.48702,1,1,3
2007-08-25T14:34:21Z,-10.351833,0,0,3
2007-08-27T04:16:18Z,-10.217226,0,1,3
2007-08-27T15:32:57Z,-10.696163,1,0,3
2007-08-28T03:55:41Z,,0,1,3
2007-08-29T03:35:00Z,,1,1,3
2007-08-29T14:51:33Z,,0,0,3
2007-08-30T03:14:16Z,-10.1494,1,1,3
2007-08-30T14:30:55Z,-9.908179,0,0,3
2007-09-01T04:12:52Z,-9.711029,0,1,3
2007-09-01T15:29:29Z,-9.825535,1,0,3
2007-09-03T03:31:33Z,-9.491159,1,1,3
2007-09-03T14:48:06Z,-10.012238,0,0,3
2007-09-04T03:10:48Z,-10.162454,1,1,3
2007-09-04T14:27:30Z,-10.038893,0,0,3
2007-09-06T04:09:26Z,-10.200995,0,1,3
2007-09-06T15:26:02Z,-9.554764,1,0,3
2007-09-08T03:28:05Z,-10.272068,1,1,3
2007-09-08T14:44:40Z,-10.400726,0,0,3
2007-09-09T03:07:21Z,-10.903592,1,1,3
2007-09-09T14:24:04Z,-10.485143,0,0,3
2007-09-10T04:26:35Z,,0,1,3
2007-09-10T15:43:20Z,-10.257711,1,0,3
2007-09-11T04:06:00Z,-10.31191,0,1,3
2007-09-11T15:22:34Z,-10.159757,1,0,3
2007-09-13T03:24:38Z,-10.15566,1,1,3
2007-09-13T14:41:13Z,-10.638249,0,0,3
2007-09-15T04:23:09Z,-10.447103,0,1,3
2007-09-15T15:39:51Z,-10.501679,1,0,3
2007-09-16T04:02:33Z,-9.928013,0,1,3
2007-09-16T15:19:06Z,-10.268907,1,0,3
2007-09-20T04:19:43Z,-10.882067,0,1,3
2007-09-20T15:36:23Z,-11.308505,1,0,3
2007-09-21T03:59:06Z,-10.765724,0,1,3
2007-09-21T15:15:39Z,-10.144608,1,0,3
2007-09-23T03:17:42Z,-10.871457,1,1,3
2007-09-23T14:34:20Z,-11.134232,0,0,3
2007-09-25T04:16:16Z,-11.042146,0,1,3
2007-09-25T15:32:55Z,-11.35498,1,0,3
2007-09-26T03:55:39Z,,0,1,3
2007-09-27T03:34:58Z,,1,1,3
2007-09-27T14:51:31Z,,0,0,3
2007-09-28T03:14:14Z,-11.327461,1,1,3
2007-09-28T14:30:53Z,-11.510226,0,0,3
2007-09-30T04:12:50Z,-11.499345,0,1,3
2007-09-30T15:29:27Z,-11.827808,1,0,3
2007-10-02T03:31:30Z,-12.464206,1,1,3
2007-10-02T14:48:03Z,-12.29349,0,0,3
2007-10-03T03:10:46Z,-11.522519,1,1,3
2007-10-03T14:27:26Z,-11.414653,0,0,3
2007-10-05T04:09:23Z,-11.832028,0,1,3
2007-10-05T15:25:59Z,-12.100366,1,0,3
2007-10-07T03:28:02Z,-12.656216,1,1,3
2007-10-07T14:44:37Z,-12.197868,0,0,3
2007-10-08T03:07:17Z,-11.509041,1,1,3
2007-10-08T14:24:00Z,-11.482544,0,0,3
2007-10-09T04:26:32Z,,0,1,3
2007-10-09T15:43:16Z,-10.290536,1,0,3
2007-10-10T04:05:56Z,-12.185714,0,1,3
2007-10-10T15:22:30Z,-12.094319,1,0,3
2007-10-12T03:24:34Z,-12.2372055,1,1,3
2007-10-12T14:41:09Z,-12.092155,0,0,3
2007-10-14T04:23:05Z,-11.543298,0,1,3
2007-10-14T15:39:47Z,-11.868752,1,0,3
2007-10-15T04:02:28Z,-12.538803,0,1,3
2007-10-15T15:19:02Z,-12.349595,1,0,3
2007-10-17T03:21:05Z,-11.950738,1,1,3
2007-10-17T14:37:42Z,-12.164958,0,0,3
2007-10-19T04:19:38Z,-11.984909,0,1,3
2007-10-19T15:36:18Z,-12.148168,1,0,3
2007-10-20T03:59:01Z,-12.828719,0,1,3
2007-10-20T15:15:34Z,-13.462772,1,0,3
2007-10-22T03:17:37Z,-12.551565,1,1,3
2007-10-22T14:34:15Z,-12.472682,0,0,3
2007-10-24T04:16:11Z,-12.381965,0,1,3
2007-10-24T15:32:50Z,-12.332469,1,0,3
2007-10-25T03:55:33Z,,0,1,3
2007-10-26T14:51:24Z,,0,0,3
2007-10-27T03:14:08Z,-11.808768,1,1,3
